timestamp,name,address,day_type,hour,rule_color,occupancy_rate,occupied_spots,total_capacity,latitude,longitude
2025-11-25 10:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,10,grün,0.7185,30,43,48.17569444444444,11.408972222222223
2025-11-25 11:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,11,grün,0.0436,1,43,48.17569444444444,11.408972222222223
2025-11-25 12:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,12,grün,0.103,4,43,48.17569444444444,11.408972222222223
2025-11-25 13:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,13,grün,0.6104,26,43,48.17569444444444,11.408972222222223
2025-11-25 14:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,14,grün,0.384,16,43,48.17569444444444,11.408972222222223
2025-11-25 15:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,15,grün,0.0087,0,43,48.17569444444444,11.408972222222223
2025-11-25 16:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,16,grün,0.6875,29,43,48.17569444444444,11.408972222222223
2025-11-25 17:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,17,grün,0.5397,23,43,48.17569444444444,11.408972222222223
2025-11-25 18:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,18,grün,0.1039,4,43,48.17569444444444,11.408972222222223
2025-11-25 19:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,19,grün,0.7068,30,43,48.17569444444444,11.408972222222223
2025-11-25 20:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,20,grün,0.2437,10,43,48.17569444444444,11.408972222222223
2025-11-25 21:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,21,grün,0.1403,6,43,48.17569444444444,11.408972222222223
2025-11-25 22:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,22,grün,0.1816,7,43,48.17569444444444,11.408972222222223
2025-11-25 23:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,23,grün,0.1182,5,43,48.17569444444444,11.408972222222223
2025-11-26 00:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,0,grün,0.7444,32,43,48.17569444444444,11.408972222222223
2025-11-26 01:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,1,grün,0.5628,24,43,48.17569444444444,11.408972222222223
2025-11-26 02:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,2,grün,0.2602,11,43,48.17569444444444,11.408972222222223
2025-11-26 03:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,3,grün,0.7286,31,43,48.17569444444444,11.408972222222223
2025-11-26 04:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,4,grün,0.5241,22,43,48.17569444444444,11.408972222222223
2025-11-26 05:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,5,grün,0.3056,13,43,48.17569444444444,11.408972222222223
2025-11-26 06:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,6,grün,0.7486,32,43,48.17569444444444,11.408972222222223
2025-11-26 07:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,7,grün,0.4793,20,43,48.17569444444444,11.408972222222223
2025-11-26 08:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,8,grün,0.0127,0,43,48.17569444444444,11.408972222222223
2025-11-26 09:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,9,grün,0.7102,30,43,48.17569444444444,11.408972222222223
2025-11-26 10:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,10,grün,0.4911,21,43,48.17569444444444,11.408972222222223
2025-11-26 11:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,11,grün,0.4275,18,43,48.17569444444444,11.408972222222223
2025-11-26 12:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,12,grün,0.1636,7,43,48.17569444444444,11.408972222222223
2025-11-26 13:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,13,grün,0.7234,31,43,48.17569444444444,11.408972222222223
2025-11-26 14:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,14,grün,0.567,24,43,48.17569444444444,11.408972222222223
2025-11-26 15:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,15,grün,0.6237,26,43,48.17569444444444,11.408972222222223
2025-11-26 16:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,16,grün,0.1272,5,43,48.17569444444444,11.408972222222223
2025-11-26 17:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,17,grün,0.2483,10,43,48.17569444444444,11.408972222222223
2025-11-26 18:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,18,grün,0.5506,23,43,48.17569444444444,11.408972222222223
2025-11-26 19:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,19,grün,0.204,8,43,48.17569444444444,11.408972222222223
2025-11-26 20:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,20,grün,0.3835,16,43,48.17569444444444,11.408972222222223
2025-11-26 21:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,21,grün,0.2309,9,43,48.17569444444444,11.408972222222223
2025-11-26 22:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,22,grün,0.4199,18,43,48.17569444444444,11.408972222222223
2025-11-26 23:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,23,grün,0.6876,29,43,48.17569444444444,11.408972222222223
2025-11-27 00:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,0,grün,0.3523,15,43,48.17569444444444,11.408972222222223
2025-11-27 01:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,1,grün,0.5969,25,43,48.17569444444444,11.408972222222223
2025-11-27 02:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,2,grün,0.2373,10,43,48.17569444444444,11.408972222222223
2025-11-27 03:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,3,grün,0.2813,12,43,48.17569444444444,11.408972222222223
2025-11-27 04:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,4,grün,0.6082,26,43,48.17569444444444,11.408972222222223
2025-11-27 05:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,5,grün,0.1656,7,43,48.17569444444444,11.408972222222223
2025-11-27 06:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,6,grün,0.0244,1,43,48.17569444444444,11.408972222222223
2025-11-27 07:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,7,grün,0.2956,12,43,48.17569444444444,11.408972222222223
2025-11-27 08:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,8,grün,0.1548,6,43,48.17569444444444,11.408972222222223
2025-11-27 09:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,9,grün,0.1327,5,43,48.17569444444444,11.408972222222223
2025-11-27 10:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,10,grün,0.7057,30,43,48.17569444444444,11.408972222222223
2025-11-27 11:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,11,grün,0.0351,1,43,48.17569444444444,11.408972222222223
2025-11-27 12:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,12,grün,0.4666,20,43,48.17569444444444,11.408972222222223
2025-11-27 13:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,13,grün,0.2611,11,43,48.17569444444444,11.408972222222223
2025-11-27 14:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,14,grün,0.6701,28,43,48.17569444444444,11.408972222222223
2025-11-27 15:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,15,grün,0.3439,14,43,48.17569444444444,11.408972222222223
2025-11-27 16:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,16,grün,0.4858,20,43,48.17569444444444,11.408972222222223
2025-11-27 17:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,17,grün,0.5313,22,43,48.17569444444444,11.408972222222223
2025-11-27 18:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,18,grün,0.4805,20,43,48.17569444444444,11.408972222222223
2025-11-27 19:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,19,grün,0.5489,23,43,48.17569444444444,11.408972222222223
2025-11-27 20:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,20,grün,0.0595,2,43,48.17569444444444,11.408972222222223
2025-11-27 21:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,21,grün,0.6542,28,43,48.17569444444444,11.408972222222223
2025-11-27 22:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,22,grün,0.436,18,43,48.17569444444444,11.408972222222223
2025-11-27 23:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,23,grün,0.3749,16,43,48.17569444444444,11.408972222222223
2025-11-28 00:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,0,grün,0.4875,20,43,48.17569444444444,11.408972222222223
2025-11-28 01:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,1,grün,0.2644,11,43,48.17569444444444,11.408972222222223
2025-11-28 02:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,2,grün,0.4894,21,43,48.17569444444444,11.408972222222223
2025-11-28 03:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,3,grün,0.1399,6,43,48.17569444444444,11.408972222222223
2025-11-28 04:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,4,grün,0.4006,17,43,48.17569444444444,11.408972222222223
2025-11-28 05:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,5,grün,0.5137,22,43,48.17569444444444,11.408972222222223
2025-11-28 06:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,6,grün,0.6218,26,43,48.17569444444444,11.408972222222223
2025-11-28 07:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,7,grün,0.5919,25,43,48.17569444444444,11.408972222222223
2025-11-28 08:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,8,grün,0.3668,15,43,48.17569444444444,11.408972222222223
2025-11-28 09:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,9,grün,0.2374,10,43,48.17569444444444,11.408972222222223
2025-11-28 10:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,10,grün,0.667,28,43,48.17569444444444,11.408972222222223
2025-11-28 11:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,11,grün,0.6933,29,43,48.17569444444444,11.408972222222223
2025-11-28 12:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,12,grün,0.306,13,43,48.17569444444444,11.408972222222223
2025-11-28 13:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,13,grün,0.0008,0,43,48.17569444444444,11.408972222222223
2025-11-28 14:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,14,grün,0.2229,9,43,48.17569444444444,11.408972222222223
2025-11-28 15:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,15,grün,0.5698,24,43,48.17569444444444,11.408972222222223
2025-11-28 16:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,16,grün,0.0005,0,43,48.17569444444444,11.408972222222223
2025-11-28 17:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,17,grün,0.7449,32,43,48.17569444444444,11.408972222222223
2025-11-28 18:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,18,grün,0.121,5,43,48.17569444444444,11.408972222222223
2025-11-28 19:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,19,grün,0.1881,8,43,48.17569444444444,11.408972222222223
2025-11-28 20:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,20,grün,0.6398,27,43,48.17569444444444,11.408972222222223
2025-11-28 21:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,21,grün,0.1369,5,43,48.17569444444444,11.408972222222223
2025-11-28 22:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,22,grün,0.1482,6,43,48.17569444444444,11.408972222222223
2025-11-28 23:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,23,grün,0.6809,29,43,48.17569444444444,11.408972222222223
2025-11-22 00:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SA,0,grün,0.0328,35,1075,48.13430555555556,11.705638888888888
2025-11-22 01:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SA,1,grün,0.5175,556,1075,48.13430555555556,11.705638888888888
2025-11-22 02:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SA,2,grün,0.3325,357,1075,48.13430555555556,11.705638888888888
2025-11-22 03:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SA,3,grün,0.5132,551,1075,48.13430555555556,11.705638888888888
2025-11-22 04:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SA,4,grün,0.6013,646,1075,48.13430555555556,11.705638888888888
2025-11-22 05:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SA,5,grün,0.6964,748,1075,48.13430555555556,11.705638888888888
2025-11-22 06:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SA,6,grün,0.5144,552,1075,48.13430555555556,11.705638888888888
2025-11-22 07:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SA,7,grün,0.4166,447,1075,48.13430555555556,11.705638888888888
2025-11-22 08:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SA,8,grün,0.3054,328,1075,48.13430555555556,11.705638888888888
2025-11-22 09:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SA,9,grün,0.0683,73,1075,48.13430555555556,11.705638888888888
2025-11-22 10:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SA,10,grün,0.5953,639,1075,48.13430555555556,11.705638888888888
2025-11-22 11:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SA,11,grün,0.1356,145,1075,48.13430555555556,11.705638888888888
2025-11-22 12:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SA,12,grün,0.0288,30,1075,48.13430555555556,11.705638888888888
2025-11-22 13:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SA,13,grün,0.0727,78,1075,48.13430555555556,11.705638888888888
2025-11-22 14:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SA,14,grün,0.2054,220,1075,48.13430555555556,11.705638888888888
2025-11-22 15:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SA,15,grün,0.7142,767,1075,48.13430555555556,11.705638888888888
2025-11-22 16:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SA,16,grün,0.2063,221,1075,48.13430555555556,11.705638888888888
2025-11-22 17:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SA,17,grün,0.2223,238,1075,48.13430555555556,11.705638888888888
2025-11-22 18:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SA,18,grün,0.5443,585,1075,48.13430555555556,11.705638888888888
2025-11-22 19:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SA,19,grün,0.5129,551,1075,48.13430555555556,11.705638888888888
2025-11-22 20:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SA,20,grün,0.3538,380,1075,48.13430555555556,11.705638888888888
2025-11-22 21:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SA,21,grün,0.4274,459,1075,48.13430555555556,11.705638888888888
2025-11-22 22:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SA,22,grün,0.7163,770,1075,48.13430555555556,11.705638888888888
2025-11-22 23:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SA,23,grün,0.2979,320,1075,48.13430555555556,11.705638888888888
2025-11-23 00:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SO,0,grün,0.459,493,1075,48.13430555555556,11.705638888888888
2025-11-23 01:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SO,1,grün,0.6119,657,1075,48.13430555555556,11.705638888888888
2025-11-23 02:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SO,2,grün,0.0156,16,1075,48.13430555555556,11.705638888888888
2025-11-23 03:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SO,3,grün,0.6184,664,1075,48.13430555555556,11.705638888888888
2025-11-23 04:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SO,4,grün,0.4566,490,1075,48.13430555555556,11.705638888888888
2025-11-23 05:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SO,5,grün,0.4892,525,1075,48.13430555555556,11.705638888888888
2025-11-23 06:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SO,6,grün,0.412,442,1075,48.13430555555556,11.705638888888888
2025-11-23 07:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SO,7,grün,0.1092,117,1075,48.13430555555556,11.705638888888888
2025-11-23 08:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SO,8,grün,0.6024,647,1075,48.13430555555556,11.705638888888888
2025-11-23 09:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SO,9,grün,0.4121,443,1075,48.13430555555556,11.705638888888888
2025-11-23 10:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SO,10,grün,0.6231,669,1075,48.13430555555556,11.705638888888888
2025-11-23 11:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SO,11,grün,0.1622,174,1075,48.13430555555556,11.705638888888888
2025-11-23 12:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SO,12,grün,0.4963,533,1075,48.13430555555556,11.705638888888888
2025-11-23 13:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SO,13,grün,0.4881,524,1075,48.13430555555556,11.705638888888888
2025-11-23 14:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SO,14,grün,0.6477,696,1075,48.13430555555556,11.705638888888888
2025-11-23 15:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SO,15,grün,0.1473,158,1075,48.13430555555556,11.705638888888888
2025-11-23 16:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SO,16,grün,0.7455,801,1075,48.13430555555556,11.705638888888888
2025-11-23 17:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SO,17,grün,0.6768,727,1075,48.13430555555556,11.705638888888888
2025-11-23 18:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SO,18,grün,0.5677,610,1075,48.13430555555556,11.705638888888888
2025-11-23 19:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SO,19,grün,0.2632,282,1075,48.13430555555556,11.705638888888888
2025-11-23 20:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SO,20,grün,0.4491,482,1075,48.13430555555556,11.705638888888888
2025-11-23 21:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SO,21,grün,0.6423,690,1075,48.13430555555556,11.705638888888888
2025-11-23 22:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SO,22,grün,0.1024,110,1075,48.13430555555556,11.705638888888888
2025-11-23 23:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",SO,23,grün,0.1199,128,1075,48.13430555555556,11.705638888888888
2025-11-24 00:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,0,grün,0.4601,494,1075,48.13430555555556,11.705638888888888
2025-11-24 01:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,1,grün,0.3247,349,1075,48.13430555555556,11.705638888888888
2025-11-24 02:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,2,grün,0.505,542,1075,48.13430555555556,11.705638888888888
2025-11-24 03:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,3,grün,0.136,146,1075,48.13430555555556,11.705638888888888
2025-11-24 04:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,4,grün,0.3587,385,1075,48.13430555555556,11.705638888888888
2025-11-24 05:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,5,grün,0.7315,786,1075,48.13430555555556,11.705638888888888
2025-11-24 06:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,6,grün,0.0607,65,1075,48.13430555555556,11.705638888888888
2025-11-24 07:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,7,grün,0.3808,409,1075,48.13430555555556,11.705638888888888
2025-11-24 08:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,8,grün,0.2141,230,1075,48.13430555555556,11.705638888888888
2025-11-24 09:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,9,grün,0.5805,624,1075,48.13430555555556,11.705638888888888
2025-11-24 10:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,10,grün,0.2785,299,1075,48.13430555555556,11.705638888888888
2025-11-24 11:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,11,grün,0.295,317,1075,48.13430555555556,11.705638888888888
2025-11-24 12:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,12,grün,0.5989,643,1075,48.13430555555556,11.705638888888888
2025-11-24 13:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,13,grün,0.3672,394,1075,48.13430555555556,11.705638888888888
2025-11-24 14:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,14,grün,0.1311,140,1075,48.13430555555556,11.705638888888888
2025-11-24 15:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,15,grün,0.2734,293,1075,48.13430555555556,11.705638888888888
2025-11-24 16:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,16,grün,0.3487,374,1075,48.13430555555556,11.705638888888888
2025-11-24 17:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,17,grün,0.1937,208,1075,48.13430555555556,11.705638888888888
2025-11-24 18:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,18,grün,0.1732,186,1075,48.13430555555556,11.705638888888888
2025-11-24 19:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,19,grün,0.2852,306,1075,48.13430555555556,11.705638888888888
2025-11-24 20:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,20,grün,0.4737,509,1075,48.13430555555556,11.705638888888888
2025-11-24 21:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,21,grün,0.4404,473,1075,48.13430555555556,11.705638888888888
2025-11-24 22:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,22,grün,0.1781,191,1075,48.13430555555556,11.705638888888888
2025-11-24 23:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,23,grün,0.7205,774,1075,48.13430555555556,11.705638888888888
2025-11-25 00:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,0,grün,0.3315,356,1075,48.13430555555556,11.705638888888888
2025-11-25 01:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,1,grün,0.3238,348,1075,48.13430555555556,11.705638888888888
2025-11-25 02:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,2,grün,0.1025,110,1075,48.13430555555556,11.705638888888888
2025-11-25 03:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,3,grün,0.571,613,1075,48.13430555555556,11.705638888888888
2025-11-25 04:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,4,grün,0.1994,214,1075,48.13430555555556,11.705638888888888
2025-11-25 05:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,5,grün,0.6705,720,1075,48.13430555555556,11.705638888888888
2025-11-25 06:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,6,grün,0.1407,151,1075,48.13430555555556,11.705638888888888
2025-11-25 07:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,7,grün,0.2365,254,1075,48.13430555555556,11.705638888888888
2025-11-25 08:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,8,grün,0.6985,750,1075,48.13430555555556,11.705638888888888
2025-11-25 09:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,9,grün,0.1115,119,1075,48.13430555555556,11.705638888888888
2025-11-25 10:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,10,grün,0.222,238,1075,48.13430555555556,11.705638888888888
2025-11-25 11:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,11,grün,0.3422,367,1075,48.13430555555556,11.705638888888888
2025-11-25 12:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,12,grün,0.3544,380,1075,48.13430555555556,11.705638888888888
2025-11-25 13:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,13,grün,0.6384,686,1075,48.13430555555556,11.705638888888888
2025-11-25 14:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,14,grün,0.12,129,1075,48.13430555555556,11.705638888888888
2025-11-25 15:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,15,grün,0.5591,600,1075,48.13430555555556,11.705638888888888
2025-11-25 16:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,16,grün,0.7451,801,1075,48.13430555555556,11.705638888888888
2025-11-25 17:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,17,grün,0.6926,744,1075,48.13430555555556,11.705638888888888
2025-11-25 18:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,18,grün,0.7321,787,1075,48.13430555555556,11.705638888888888
2025-11-25 19:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,19,grün,0.4753,510,1075,48.13430555555556,11.705638888888888
2025-11-25 20:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,20,grün,0.5996,644,1075,48.13430555555556,11.705638888888888
2025-11-25 21:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,21,grün,0.6571,706,1075,48.13430555555556,11.705638888888888
2025-11-25 22:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,22,grün,0.0225,24,1075,48.13430555555556,11.705638888888888
2025-11-25 23:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,23,grün,0.5884,632,1075,48.13430555555556,11.705638888888888
2025-11-26 00:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,0,grün,0.7309,785,1075,48.13430555555556,11.705638888888888
2025-11-26 01:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,1,grün,0.6557,704,1075,48.13430555555556,11.705638888888888
2025-11-26 02:00:00,Messestadt-Ost,"Willy-Brandt-Allee 11, 81829 München",WT,2,grün,0.3835,412,1075,48.13430555555556,11.705638888888888
