timestamp,name,address,day_type,hour,rule_color,occupancy_rate,occupied_spots,total_capacity
2025-11-22 10:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SA,10,grün,0.689,95,139
2025-11-22 11:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SA,11,grün,0.3508,48,139
2025-11-22 12:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SA,12,grün,0.4901,68,139
2025-11-22 13:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SA,13,grün,0.7395,102,139
2025-11-22 14:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SA,14,grün,0.0072,0,139
2025-11-22 15:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SA,15,grün,0.4794,66,139
2025-11-22 16:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SA,16,grün,0.2833,39,139
2025-11-22 17:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SA,17,grün,0.2624,36,139
2025-11-22 18:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SA,18,grün,0.7409,102,139
2025-11-22 19:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SA,19,grün,0.6143,85,139
2025-11-22 20:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SA,20,grün,0.6457,89,139
2025-11-22 21:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SA,21,grün,0.3219,44,139
2025-11-22 22:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SA,22,grün,0.5314,73,139
2025-11-22 23:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SA,23,grün,0.0896,12,139
2025-11-23 00:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SO,0,grün,0.4182,58,139
2025-11-23 01:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SO,1,grün,0.5246,72,139
2025-11-23 02:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SO,2,grün,0.1473,20,139
2025-11-23 03:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SO,3,grün,0.1073,14,139
2025-11-23 04:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SO,4,grün,0.2891,40,139
2025-11-23 05:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SO,5,grün,0.5515,76,139
2025-11-23 06:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SO,6,grün,0.3524,48,139
2025-11-23 07:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SO,7,grün,0.5019,69,139
2025-11-23 08:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SO,8,grün,0.2001,27,139
2025-11-23 09:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SO,9,grün,0.2763,38,139
2025-11-23 10:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SO,10,grün,0.1999,27,139
2025-11-23 11:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SO,11,grün,0.57,79,139
2025-11-23 12:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SO,12,grün,0.0882,12,139
2025-11-23 13:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SO,13,grün,0.0319,4,139
2025-11-23 14:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SO,14,grün,0.2575,35,139
2025-11-23 15:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SO,15,grün,0.0806,11,139
2025-11-23 16:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SO,16,grün,0.6687,92,139
2025-11-23 17:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SO,17,grün,0.4994,69,139
2025-11-23 18:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SO,18,grün,0.5129,71,139
2025-11-23 19:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SO,19,grün,0.352,48,139
2025-11-23 20:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SO,20,grün,0.1567,21,139
2025-11-23 21:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SO,21,grün,0.6504,90,139
2025-11-23 22:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SO,22,grün,0.0803,11,139
2025-11-23 23:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",SO,23,grün,0.0966,13,139
2025-11-24 00:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,0,grün,0.7187,99,139
2025-11-24 01:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,1,grün,0.1377,19,139
2025-11-24 02:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,2,grün,0.5324,74,139
2025-11-24 03:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,3,grün,0.1378,19,139
2025-11-24 04:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,4,grün,0.6334,88,139
2025-11-24 05:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,5,grün,0.3332,46,139
2025-11-24 06:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,6,grün,0.318,44,139
2025-11-24 07:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,7,grün,0.0126,1,139
2025-11-24 08:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,8,grün,0.6499,90,139
2025-11-24 09:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,9,grün,0.5618,78,139
2025-11-24 10:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,10,grün,0.2585,35,139
2025-11-24 11:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,11,grün,0.2874,39,139
2025-11-24 12:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,12,grün,0.424,58,139
2025-11-24 13:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,13,grün,0.1366,18,139
2025-11-24 14:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,14,grün,0.491,68,139
2025-11-24 15:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,15,grün,0.1147,15,139
2025-11-24 16:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,16,grün,0.6552,91,139
2025-11-24 17:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,17,grün,0.2425,33,139
2025-11-24 18:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,18,grün,0.5656,78,139
2025-11-24 19:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,19,grün,0.3859,53,139
2025-11-24 20:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,20,grün,0.408,56,139
2025-11-24 21:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,21,grün,0.3519,48,139
2025-11-24 22:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,22,grün,0.0862,11,139
2025-11-24 23:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,23,grün,0.5741,79,139
2025-11-25 00:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,0,grün,0.355,49,139
2025-11-25 01:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,1,grün,0.0623,8,139
2025-11-25 02:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,2,grün,0.6312,87,139
2025-11-25 03:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,3,grün,0.4788,66,139
2025-11-25 04:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,4,grün,0.5121,71,139
2025-11-25 05:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,5,grün,0.121,16,139
2025-11-25 06:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,6,grün,0.5975,83,139
2025-11-25 07:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,7,grün,0.252,35,139
2025-11-25 08:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,8,grün,0.386,53,139
2025-11-25 09:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,9,grün,0.3137,43,139
2025-11-25 10:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,10,grün,0.2179,30,139
2025-11-25 11:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,11,grün,0.0311,4,139
2025-11-25 12:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,12,grün,0.4626,64,139
2025-11-25 13:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,13,grün,0.2419,33,139
2025-11-25 14:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,14,grün,0.3607,50,139
2025-11-25 15:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,15,grün,0.377,52,139
2025-11-25 16:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,16,grün,0.5603,77,139
2025-11-25 17:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,17,grün,0.2753,38,139
2025-11-25 18:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,18,grün,0.1037,14,139
2025-11-25 19:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,19,grün,0.4393,61,139
2025-11-25 20:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,20,grün,0.4964,69,139
2025-11-25 21:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,21,grün,0.0126,1,139
2025-11-25 22:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,22,grün,0.667,92,139
2025-11-25 23:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,23,grün,0.6605,91,139
2025-11-26 00:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,0,grün,0.7452,103,139
2025-11-26 01:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,1,grün,0.0322,4,139
2025-11-26 02:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,2,grün,0.451,62,139
2025-11-26 03:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,3,grün,0.2929,40,139
2025-11-26 04:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,4,grün,0.5543,77,139
2025-11-26 05:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,5,grün,0.3824,53,139
2025-11-26 06:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,6,grün,0.5386,74,139
2025-11-26 07:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,7,grün,0.2938,40,139
2025-11-26 08:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,8,grün,0.5507,76,139
2025-11-26 09:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,9,grün,0.1411,19,139
2025-11-26 10:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,10,grün,0.3781,52,139
2025-11-26 11:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,11,grün,0.1195,16,139
2025-11-26 12:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,12,grün,0.5673,78,139
2025-11-26 13:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,13,grün,0.0296,4,139
2025-11-26 14:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,14,grün,0.4932,68,139
2025-11-26 15:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,15,grün,0.4712,65,139
2025-11-26 16:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,16,grün,0.2473,34,139
2025-11-26 17:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,17,grün,0.5043,70,139
2025-11-26 18:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,18,grün,0.0504,7,139
2025-11-26 19:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,19,grün,0.4536,63,139
2025-11-26 20:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,20,grün,0.5871,81,139
2025-11-26 21:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,21,grün,0.7115,98,139
2025-11-26 22:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,22,grün,0.4924,68,139
2025-11-26 23:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,23,grün,0.1209,16,139
2025-11-27 00:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,0,grün,0.2063,28,139
2025-11-27 01:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,1,grün,0.2811,39,139
2025-11-27 02:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,2,grün,0.6839,95,139
2025-11-27 03:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,3,grün,0.2463,34,139
2025-11-27 04:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,4,grün,0.148,20,139
2025-11-27 05:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,5,grün,0.7013,97,139
2025-11-27 06:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,6,grün,0.081,11,139
2025-11-27 07:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,7,grün,0.1779,24,139
2025-11-27 08:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,8,grün,0.456,63,139
2025-11-27 09:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,9,grün,0.0346,4,139
2025-11-27 10:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,10,grün,0.2964,41,139
2025-11-27 11:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,11,grün,0.4815,66,139
2025-11-27 12:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,12,grün,0.6135,85,139
2025-11-27 13:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,13,grün,0.5447,75,139
2025-11-27 14:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,14,grün,0.5004,69,139
2025-11-27 15:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,15,grün,0.2929,40,139
2025-11-27 16:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,16,grün,0.5241,72,139
2025-11-27 17:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,17,grün,0.0464,6,139
2025-11-27 18:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,18,grün,0.6736,93,139
2025-11-27 19:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,19,grün,0.1095,15,139
2025-11-27 20:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,20,grün,0.4442,61,139
2025-11-27 21:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,21,grün,0.591,82,139
2025-11-27 22:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,22,grün,0.5256,73,139
2025-11-27 23:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,23,grün,0.1703,23,139
2025-11-28 00:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,0,grün,0.6101,84,139
2025-11-28 01:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,1,grün,0.045,6,139
2025-11-28 02:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,2,grün,0.0323,4,139
2025-11-28 03:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,3,grün,0.6279,87,139
2025-11-28 04:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,4,grün,0.4109,57,139
2025-11-28 05:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,5,grün,0.4211,58,139
2025-11-28 06:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,6,grün,0.1639,22,139
2025-11-28 07:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,7,grün,0.3549,49,139
2025-11-28 08:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,8,grün,0.451,62,139
2025-11-28 09:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,9,grün,0.4294,59,139
2025-11-28 10:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,10,grün,0.1963,27,139
2025-11-28 11:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,11,grün,0.1417,19,139
2025-11-28 12:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,12,grün,0.4124,57,139
2025-11-28 13:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,13,grün,0.0624,8,139
2025-11-28 14:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,14,grün,0.075,10,139
2025-11-28 15:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,15,grün,0.5023,69,139
2025-11-28 16:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,16,grün,0.6395,88,139
2025-11-28 17:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,17,grün,0.4361,60,139
2025-11-28 18:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,18,grün,0.4182,58,139
2025-11-28 19:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,19,grün,0.7014,97,139
2025-11-28 20:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,20,grün,0.6839,95,139
2025-11-28 21:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,21,grün,0.6313,87,139
2025-11-28 22:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,22,grün,0.5392,74,139
2025-11-28 23:00:00,Lochhausen-Nord,"Lochhausener Str. 215, 81249 München",WT,23,grün,0.0203,2,139
2025-11-22 00:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SA,0,grün,0.4989,21,43
2025-11-22 01:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SA,1,grün,0.2195,9,43
2025-11-22 02:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SA,2,grün,0.3392,14,43
2025-11-22 03:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SA,3,grün,0.5994,25,43
2025-11-22 04:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SA,4,grün,0.3065,13,43
2025-11-22 05:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SA,5,grün,0.1248,5,43
2025-11-22 06:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SA,6,grün,0.5698,24,43
2025-11-22 07:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SA,7,grün,0.2676,11,43
2025-11-22 08:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SA,8,grün,0.3939,16,43
2025-11-22 09:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SA,9,grün,0.6932,29,43
2025-11-22 10:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SA,10,grün,0.0596,2,43
2025-11-22 11:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SA,11,grün,0.4108,17,43
2025-11-22 12:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SA,12,grün,0.2262,9,43
2025-11-22 13:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SA,13,grün,0.4286,18,43
2025-11-22 14:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SA,14,grün,0.6516,28,43
2025-11-22 15:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SA,15,grün,0.0268,1,43
2025-11-22 16:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SA,16,grün,0.2852,12,43
2025-11-22 17:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SA,17,grün,0.2421,10,43
2025-11-22 18:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SA,18,grün,0.1399,6,43
2025-11-22 19:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SA,19,grün,0.1412,6,43
2025-11-22 20:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SA,20,grün,0.1616,6,43
2025-11-22 21:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SA,21,grün,0.7466,32,43
2025-11-22 22:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SA,22,grün,0.3675,15,43
2025-11-22 23:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SA,23,grün,0.5563,23,43
2025-11-23 00:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SO,0,grün,0.4859,20,43
2025-11-23 01:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SO,1,grün,0.3085,13,43
2025-11-23 02:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SO,2,grün,0.5939,25,43
2025-11-23 03:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SO,3,grün,0.3987,17,43
2025-11-23 04:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SO,4,grün,0.114,4,43
2025-11-23 05:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SO,5,grün,0.1909,8,43
2025-11-23 06:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SO,6,grün,0.6204,26,43
2025-11-23 07:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SO,7,grün,0.7224,31,43
2025-11-23 08:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SO,8,grün,0.1771,7,43
2025-11-23 09:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SO,9,grün,0.3507,15,43
2025-11-23 10:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SO,10,grün,0.3585,15,43
2025-11-23 11:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SO,11,grün,0.2142,9,43
2025-11-23 12:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SO,12,grün,0.243,10,43
2025-11-23 13:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SO,13,grün,0.1947,8,43
2025-11-23 14:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SO,14,grün,0.7279,31,43
2025-11-23 15:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SO,15,grün,0.2031,8,43
2025-11-23 16:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SO,16,grün,0.432,18,43
2025-11-23 17:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SO,17,grün,0.2477,10,43
2025-11-23 18:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SO,18,grün,0.0971,4,43
2025-11-23 19:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SO,19,grün,0.2543,10,43
2025-11-23 20:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SO,20,grün,0.2291,9,43
2025-11-23 21:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SO,21,grün,0.2385,10,43
2025-11-23 22:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SO,22,grün,0.3381,14,43
2025-11-23 23:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",SO,23,grün,0.3931,16,43
2025-11-24 00:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,0,grün,0.4743,20,43
2025-11-24 01:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,1,grün,0.5402,23,43
2025-11-24 02:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,2,grün,0.7005,30,43
2025-11-24 03:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,3,grün,0.1295,5,43
2025-11-24 04:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,4,grün,0.446,19,43
2025-11-24 05:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,5,grün,0.3145,13,43
2025-11-24 06:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,6,grün,0.0463,1,43
2025-11-24 07:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,7,grün,0.0775,3,43
2025-11-24 08:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,8,grün,0.0551,2,43
2025-11-24 09:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,9,grün,0.3691,15,43
2025-11-24 10:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,10,grün,0.655,28,43
2025-11-24 11:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,11,grün,0.6251,26,43
2025-11-24 12:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,12,grün,0.3315,14,43
2025-11-24 13:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,13,grün,0.704,30,43
2025-11-24 14:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,14,grün,0.3523,15,43
2025-11-24 15:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,15,grün,0.4453,19,43
2025-11-24 16:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,16,grün,0.5142,22,43
2025-11-24 17:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,17,grün,0.0609,2,43
2025-11-24 18:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,18,grün,0.3183,13,43
2025-11-24 19:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,19,grün,0.6994,30,43
2025-11-24 20:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,20,grün,0.4835,20,43
2025-11-24 21:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,21,grün,0.6418,27,43
2025-11-24 22:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,22,grün,0.5646,24,43
2025-11-24 23:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,23,grün,0.5999,25,43
2025-11-25 00:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,0,grün,0.5283,22,43
2025-11-25 01:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,1,grün,0.5873,25,43
2025-11-25 02:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,2,grün,0.6034,25,43
2025-11-25 03:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,3,grün,0.1226,5,43
2025-11-25 04:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,4,grün,0.2959,12,43
2025-11-25 05:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,5,grün,0.4038,17,43
2025-11-25 06:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,6,grün,0.3653,15,43
2025-11-25 07:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,7,grün,0.6863,29,43
2025-11-25 08:00:00,Lochhausen-Süd,"Henschelstr., 81249 München",WT,8,grün,0.5298,22,43
